ID,Player,From,To,Pos,Ht,Ht (cm),Wt,Birth Date,Colleges,HOF,URL
nordgje01,Jeff Nordgaard,1998,1998,F,6-7,200.66,225.0,"February 23, 1973",Green Bay,N,/players/n/nordgje01.html
nordmbe01,Bevo Nordmann,1962,1965,C,6-10,208.28,225.0,"December 11, 1939",Saint Louis,N,/players/n/nordmbe01.html
norlajo01,Johnny Norlander,1947,1951,F,6-3,190.5,180.0,"March 5, 1921",Hamline University,N,/players/n/norlajo01.html
normaco01,Connie Norman,1975,1979,G,6-3,190.5,175.0,"September 24, 1953",Arizona,N,/players/n/normaco01.html
normake01,Ken Norman,1988,1997,F,6-8,203.2,215.0,"September 5, 1964",Illinois,N,/players/n/normake01.html
norriau01,Audie Norris,1983,1985,C,6-9,205.74,230.0,"December 18, 1960",Jackson State University,N,/players/n/norriau01.html
norrimo01,Moochie Norris,1997,2006,G,6-1,185.42,175.0,"July 27, 1973","Auburn, University of West Florida",N,/players/n/norrimo01.html
norrisy01,Sylvester Norris,1980,1980,C,6-11,210.82,220.0,"February 18, 1957",Jackson State University,N,/players/n/norrisy01.html
norveza01,Zach Norvell,2020,2020,G,6-5,195.58,206.0,"December 9, 1997",Gonzaga,N,/players/n/norveza01.html
norwowi01,Willie Norwood,1972,1978,F,6-7,200.66,220.0,"August 8, 1947",Alcorn State,N,/players/n/norwowi01.html
nostrge01,George Nostrand,1947,1950,C-F,6-8,203.2,195.0,"January 25, 1924",Wyoming,N,/players/n/nostrge01.html
noszkst01,Stan Noszka,1947,1949,G,6-1,185.42,185.0,"September 9, 1920",Duquesne,N,/players/n/noszkst01.html
novakmi01,Mike Novak,1949,1954,C-F,6-9,205.74,219.0,"April 23, 1915",Loyola Chicago,N,/players/n/novakmi01.html
novakst01,Steve Novak,2007,2017,F,6-10,208.28,225.0,"June 13, 1983",Marquette,N,/players/n/novakst01.html
nowelja01,Jaylen Nowell,2020,2020,G,6-4,193.04,201.0,"July 9, 1999",Washington,N,/players/n/nowelja01.html
nowelme01,Mel Nowell,1963,1968,G,6-2,187.96,170.0,"December 27, 1939",Ohio State,N,/players/n/nowelme01.html
nowitdi01,Dirk Nowitzki,1999,2019,F,7-0,213.36,245.0,"June 19, 1978",,N,/players/n/nowitdi01.html
ntilila01,Frank Ntilikina,2018,2020,G,6-4,193.04,200.0,"July 28, 1998",,N,/players/n/ntilila01.html
nunnke01,Kendrick Nunn,2020,2020,G,6-2,187.96,190.0,"August 3, 1995","Illinois, Oakland",N,/players/n/nunnke01.html
nunnaja01,James Nunnally,2014,2019,F,6-7,200.66,208.0,"July 14, 1990",UC Santa Barbara,N,/players/n/nunnaja01.html
nurkiju01,Jusuf Nurkić,2015,2020,C,7-0,213.36,290.0,"August 23, 1994",,N,/players/n/nurkiju01.html
nuttde01,Dennis Nutt,1987,1987,G,6-2,187.96,170.0,"March 25, 1963",TCU,N,/players/n/nuttde01.html
nwabada01,David Nwaba,2017,2020,G,6-5,195.58,219.0,"January 14, 1993",Cal Poly,N,/players/n/nwabada01.html
nwosuju01,Julius Nwosu,1995,1995,C,6-10,208.28,255.0,"May 1, 1971",Liberty,N,/players/n/nwosuju01.html
obannch01,Charles O'Bannon,1998,1999,G-F,6-5,195.58,209.0,"February 22, 1975",UCLA,N,/players/o/obannch01.html
obanned01,Ed O'Bannon,1996,1997,F,6-8,203.2,222.0,"August 14, 1972",UCLA,N,/players/o/obanned01.html
oboyljo01,John O'Boyle,1953,1953,G,6-2,187.96,185.0,"March 7, 1928",Colorado State,N,/players/o/oboyljo01.html
obriebo01,Bob O'Brien,1948,1949,F,6-4,193.04,190.0,"January 26, 1927",Pepperdine,N,/players/o/obriebo01.html
obriejj01,J.J. O'Brien,2016,2016,F,6-7,200.66,228.0,"April 8, 1992",San Diego State,N,/players/o/obriejj01.html
obrieji02,Jim O'Brien,1974,1975,F,6-7,200.66,200.0,"November 7, 1951",Maryland,N,/players/o/obrieji02.html
obrieji01,Jimmy O'Brien,1972,1975,G,6-1,185.42,170.0,"April 9, 1950",Boston College,N,/players/o/obrieji01.html
obriera01,Ralph O'Brien,1952,1953,G,5-9,175.26,160.0,"April 8, 1928",Butler,N,/players/o/obriera01.html
obryajo01,Johnny O'Bryant,2015,2018,F-C,6-9,205.74,257.0,"June 1, 1993",LSU,N,/players/o/obryajo01.html
obryapa01,Patrick O'Bryant,2007,2010,C,7-0,213.36,260.0,"June 20, 1986",Bradley,N,/players/o/obryapa01.html
oconnde01,Dermie O'Connell,1949,1950,G,6-0,182.88,174.0,"April 13, 1928",Holy Cross,N,/players/o/oconnde01.html
odonnan01,Andy O'Donnell,1950,1950,G,6-1,185.42,180.0,"March 10, 1925",Loyola College in Maryland,N,/players/o/odonnan01.html
ogradbu01,Buddy O'Grady,1947,1949,G,5-11,180.34,160.0,"January 19, 1920",Georgetown,N,/players/o/ogradbu01.html
ohanlfr01,Fran O'Hanlon,1971,1971,G,6-1,185.42,175.0,"August 24, 1948",Villanova,N,/players/o/ohanlfr01.html
okeefdi01,Dick O'Keefe,1948,1951,G-F,6-2,187.96,185.0,"September 29, 1923",Santa Clara,N,/players/o/okeefdi01.html
okeefto01,Tommy O'Keefe,1951,1951,G,6-2,187.96,185.0,"June 3, 1928",Georgetown,N,/players/o/okeefto01.html
okoremi01,Mike O'Koren,1981,1988,F-G,6-7,200.66,207.0,"February 7, 1958",UNC,N,/players/o/okoremi01.html
omallgr01,Grady O'Malley,1970,1970,F,6-5,195.58,205.0,"April 25, 1948",Manhattan College,N,/players/o/omallgr01.html
onealje01,Jermaine O'Neal,1997,2014,C-F,6-11,210.82,226.0,"October 13, 1978",,N,/players/o/onealje01.html
onealsh01,Shaquille O'Neal*,1993,2011,C,7-1,215.9,325.0,"March 6, 1972",LSU,Y,/players/o/onealsh01.html
onealro01,Royce O'Neale,2018,2020,F,6-4,193.04,226.0,"June 5, 1993","Denver, Baylor",N,/players/o/onealro01.html
oneilmi01,Mike O'Neill,1953,1953,F,6-3,190.5,210.0,"August 11, 1928",California,N,/players/o/oneilmi01.html
oquinky01,Kyle O'Quinn,2013,2020,F-C,6-9,205.74,250.0,"March 26, 1990",Norfolk State,N,/players/o/oquinky01.html
osheake01,Kevin O'Shea,1951,1953,G,6-2,187.96,175.0,"July 10, 1925",Notre Dame,N,/players/o/osheake01.html
oshiega01,Garland O'Shields,1947,1947,G-F,6-1,185.42,195.0,"May 23, 1921",Tennessee,N,/players/o/oshiega01.html
osullda01,Dan O'Sullivan,1991,1996,C,6-10,208.28,250.0,"March 3, 1968",Fordham,N,/players/o/osullda01.html
oaklech01,Charles Oakley,1986,2004,F-C,6-8,203.2,225.0,"December 18, 1963",Virginia Union University,N,/players/o/oaklech01.html
obertfa01,Fabricio Oberto,2006,2011,C-F,6-10,208.28,245.0,"March 21, 1975",,N,/players/o/obertfa01.html
ochefda01,Daniel Ochefu,2017,2017,C,6-11,210.82,245.0,"December 15, 1993",Villanova,N,/players/o/ochefda01.html
odengr01,Greg Oden,2009,2014,C,7-0,213.36,250.0,"January 22, 1988",Ohio State,N,/players/o/odengr01.html
odomla01,Lamar Odom,2000,2013,F,6-10,208.28,220.0,"November 6, 1979",Rhode Island,N,/players/o/odomla01.html
ogdenbu01,Bud Ogden,1970,1971,F,6-6,198.12,215.0,"December 29, 1946",Santa Clara,N,/players/o/ogdenbu01.html
ogdenra01,Ralph Ogden,1971,1971,F,6-5,195.58,205.0,"January 25, 1948",Santa Clara,N,/players/o/ogdenra01.html
oggal01,Alan Ogg,1991,1993,C,7-2,218.44,240.0,"July 5, 1967",UAB,N,/players/o/oggal01.html
ohldo01,Don Ohl,1961,1970,G,6-3,190.5,190.0,"April 18, 1936",Illinois,N,/players/o/ohldo01.html
ohlbrti01,Tim Ohlbrecht,2013,2013,C,6-11,210.82,255.0,"August 30, 1988",,N,/players/o/ohlbrti01.html
ojelese01,Semi Ojeleye,2018,2020,F,6-6,198.12,240.0,"December 5, 1994","Duke, SMU",N,/players/o/ojelese01.html
okafoem01,Emeka Okafor,2005,2018,C-F,6-10,208.28,252.0,"September 28, 1982",UConn,N,/players/o/okafoem01.html
okafoja01,Jahlil Okafor,2016,2020,C-F,6-10,208.28,270.0,"December 15, 1995",Duke,N,/players/o/okafoja01.html
okoboel01,Elie Okobo,2019,2020,G,6-3,190.5,190.0,"October 23, 1997",,N,/players/o/okoboel01.html
okogijo01,Josh Okogie,2019,2020,G,6-4,193.04,213.0,"September 1, 1998",Georgia Tech,N,/players/o/okogijo01.html
okpalkz01,KZ Okpala,2020,2020,F,6-8,203.2,215.0,"April 28, 1999",Stanford,N,/players/o/okpalkz01.html
okurme01,Mehmet Okur,2003,2012,C-F,6-11,210.82,249.0,"May 26, 1979",,N,/players/o/okurme01.html
oladivi01,Victor Oladipo,2014,2020,G,6-4,193.04,213.0,"May 4, 1992",Indiana,N,/players/o/oladivi01.html
olajuha01,Hakeem Olajuwon*,1985,2002,C,7-0,213.36,255.0,"January 21, 1963",Houston,Y,/players/o/olajuha01.html
olberma01,Mark Olberding,1976,1987,F,6-8,203.2,225.0,"April 21, 1956",Minnesota,N,/players/o/olberma01.html
oldhaja01,Jawann Oldham,1981,1991,C,7-0,213.36,215.0,"July 4, 1957",Seattle University,N,/players/o/oldhaja01.html
oldhajo01,John Oldham,1950,1951,G,6-3,190.5,175.0,"June 22, 1923",Western Kentucky,N,/players/o/oldhajo01.html
oleynfr01,Frank Oleynick,1976,1977,G,6-2,187.96,185.0,"February 20, 1955",Seattle University,N,/players/o/oleynfr01.html
olivejo01,John Olive,1979,1980,F,6-7,200.66,210.0,"March 1, 1955",Villanova,N,/players/o/olivejo01.html
olivebr01,Brian Oliver,1991,1998,G,6-4,193.04,210.0,"June 1, 1968",Georgia Tech,N,/players/o/olivebr01.html
olivede01,Dean Oliver,2002,2003,G,5-11,180.34,180.0,"November 5, 1978",Iowa,N,/players/o/olivede01.html
oliveji01,Jimmy Oliver,1992,1999,G-F,6-5,195.58,205.0,"July 12, 1969",Purdue,N,/players/o/oliveji01.html
ollieke01,Kevin Ollie,1998,2010,G,6-4,193.04,195.0,"December 27, 1972",UConn,N,/players/o/ollieke01.html
ollrige01,Gene Ollrich,1950,1950,G,5-11,180.34,160.0,"June 30, 1922",Drake University,N,/players/o/ollrige01.html
olowomi01,Michael Olowokandi,1999,2007,C,7-0,213.36,269.0,"April 3, 1975",University of the Pacific,N,/players/o/olowomi01.html
olsenbu01,Bud Olsen,1963,1970,F-C,6-8,203.2,220.0,"July 25, 1940",Louisville,N,/players/o/olsenbu01.html
olynyke01,Kelly Olynyk,2014,2020,C-F,6-11,210.82,240.0,"April 19, 1991",Gonzaga,N,/players/o/olynyke01.html
onimi01,Miye Oni,2020,2020,G,6-5,195.58,206.0,"August 4, 1997",Yale,N,/players/o/onimi01.html
onuakar01,Arinze Onuaku,2014,2017,C,6-9,205.74,255.0,"July 13, 1987",Syracuse,N,/players/o/onuakar01.html
onuakch01,Chinanu Onuaku,2017,2018,F-C,6-10,208.28,245.0,"November 1, 1996",Louisville,N,/players/o/onuakch01.html
ormsba01,Barry Orms,1969,1970,G,6-3,190.5,190.0,"May 1, 1946",Saint Louis,N,/players/o/ormsba01.html
orrjo01,Johnny Orr,1950,1950,F,6-3,190.5,195.0,"June 10, 1927",Beloit College,N,/players/o/orrjo01.html
orrlo01,Louis Orr,1981,1988,F,6-8,203.2,175.0,"May 7, 1958",Syracuse,N,/players/o/orrlo01.html
ortizjo01,José Ortiz,1989,1990,F,6-10,208.28,225.0,"October 25, 1963",Oregon State,N,/players/o/ortizjo01.html
ortonda01,Daniel Orton,2012,2014,C-F,6-10,208.28,255.0,"August 6, 1990",Kentucky,N,/players/o/ortonda01.html
osborch01,Chuck Osborne,1962,1962,F,6-6,198.12,210.0,"January 21, 1939",Western Kentucky,N,/players/o/osborch01.html
osmande01,Cedi Osman,2018,2020,F,6-7,200.66,230.0,"April 8, 1995",,N,/players/o/osmande01.html
osterwa01,Wally Osterkorn,1952,1955,F-C,6-5,195.58,215.0,"July 6, 1928",Illinois,N,/players/o/osterwa01.html
ostergr01,Greg Ostertag,1996,2006,C,7-2,218.44,280.0,"March 6, 1973",Kansas,N,/players/o/ostergr01.html
othicma01,Matt Othick,1993,1993,G,6-2,187.96,165.0,"March 16, 1969",Arizona,N,/players/o/othicma01.html
ottendo01,Don Otten,1950,1953,C,6-10,208.28,240.0,"April 18, 1921",Bowling Green,N,/players/o/ottendo01.html
ottenma01,Mac Otten,1950,1950,F-C,6-7,200.66,220.0,"December 16, 1925",Bowling Green,N,/players/o/ottenma01.html
oubreke01,Kelly Oubre,2016,2020,F,6-7,200.66,203.0,"December 9, 1995",Kansas,N,/players/o/oubreke01.html
outlabo01,Bo Outlaw,1994,2008,F,6-8,203.2,210.0,"April 13, 1971","South Plains College, Houston",N,/players/o/outlabo01.html
outlatr01,Travis Outlaw,2004,2014,F,6-9,205.74,210.0,"September 18, 1984",,N,/players/o/outlatr01.html
overtcl01,Claude Overton,1953,1953,G,6-2,187.96,195.0,"December 16, 1927",East Central University,N,/players/o/overtcl01.html
overtdo01,Doug Overton,1993,2004,G,6-3,190.5,190.0,"August 3, 1969",La Salle,N,/players/o/overtdo01.html
owensan01,Andre Owens,2006,2008,G,6-4,193.04,200.0,"October 31, 1980","Indiana, Houston",N,/players/o/owensan01.html
owensbi01,Billy Owens,1992,2001,F-G,6-8,203.2,220.0,"May 1, 1969",Syracuse,N,/players/o/owensbi01.html
owensch01,Chris Owens,2003,2003,F,6-7,200.66,245.0,"March 1, 1979","Tulane, Texas",N,/players/o/owensch01.html
owensed01,Eddie Owens,1978,1978,F,6-7,200.66,210.0,"December 26, 1953",UNLV,N,/players/o/owensed01.html
owensji01,Jim Owens,1974,1975,F,6-5,195.58,200.0,"May 1, 1950",Arizona State,N,/players/o/owensji01.html
owenske01,Keith Owens,1992,1992,F,6-7,200.66,225.0,"May 31, 1969",UCLA,N,/players/o/owenske01.html
owensla01,Larry Owens,2011,2012,F,6-7,200.66,210.0,"January 8, 1983",Oral Roberts,N,/players/o/owensla01.html
owensre01,Red Owens,1950,1952,G-F,6-3,190.5,185.0,"September 2, 1925",Baylor,N,/players/o/owensre01.html
owensta01,Tariq Owens,2020,2020,F,6-10,208.28,205.0,"June 30, 1995","Tennessee, St. John's, Texas Tech",N,/players/o/owensta01.html
owensto01,Tom Owens,1972,1983,C-F,6-10,208.28,215.0,"June 28, 1949",South Carolina,N,/players/o/owensto01.html
owesra01,Ray Owes,1997,1997,F,6-9,205.74,224.0,"December 11, 1972",Arizona,N,/players/o/owesra01.html
oyedeol01,Olumide Oyedeji,2001,2003,C,6-10,208.28,240.0,"May 11, 1981",,N,/players/o/oyedeol01.html
pacejo01,Joe Pace,1977,1978,C,6-10,208.28,220.0,"December 18, 1953",Coppin State University,N,/players/p/pacejo01.html
pachuza01,Zaza Pachulia,2004,2019,C,6-11,210.82,270.0,"February 10, 1984",,N,/players/p/pachuza01.html
packro01,Robert Pack,1992,2004,G,6-2,187.96,180.0,"February 3, 1969",USC,N,/players/p/packro01.html
packwa01,Wayne Pack,1975,1975,G,6-0,182.88,165.0,"July 5, 1950",Tennessee Technological University,N,/players/p/packwa01.html
paddige01,Gerald Paddio,1991,1994,F-G,6-7,200.66,205.0,"April 21, 1965",UNLV,N,/players/p/paddige01.html
padgesc01,Scott Padgett,2000,2007,F,6-9,205.74,240.0,"April 19, 1976",Kentucky,N,/players/p/padgesc01.html
pagetda01,Dana Pagett,1972,1972,G,6-2,187.96,180.0,"March 29, 1949",USC,N,/players/p/pagetda01.html
paigema01,Marcus Paige,2018,2018,G,6-1,185.42,175.0,"September 11, 1993",UNC,N,/players/p/paigema01.html
painefr01,Fred Paine,1949,1949,F,6-5,195.58,210.0,"December 7, 1925",Westminster College of Pennsylvania,N,/players/p/painefr01.html
palacmi01,Milt Palacio,2000,2006,G,6-3,190.5,195.0,"February 7, 1978","Midland College, Colorado State",N,/players/p/palacmi01.html
palazto01,Togo Palazzi,1955,1960,F-G,6-4,193.04,205.0,"August 8, 1932",Holy Cross,N,/players/p/palazto01.html
palmebu01,Bud Palmer,1947,1949,F-C,6-4,193.04,180.0,"September 14, 1921",Princeton,N,/players/p/palmebu01.html
palmeer01,Errol Palmer,1968,1968,F,6-5,195.58,195.0,,DePaul,N,/players/p/palmeer01.html
palmeji01,Jim Palmer,1959,1961,F-C,6-8,203.2,224.0,"June 8, 1933",Dayton,N,/players/p/palmeji01.html
palmewa01,Walter Palmer,1991,1993,C-F,7-1,215.9,215.0,"October 23, 1968",Dartmouth College,N,/players/p/palmewa01.html
pankoan01,Andy Panko,2001,2001,F,6-9,205.74,222.0,"November 27, 1977",Lebanon Valley College,N,/players/p/pankoan01.html
papagge01,Georgios Papagiannis,2017,2018,C,7-1,215.9,240.0,"July 3, 1997",,N,/players/p/papagge01.html
papanko01,Kostas Papanikolaou,2015,2016,F,6-8,203.2,225.0,"July 31, 1990",,N,/players/p/papanko01.html
pargoja01,Jannero Pargo,2003,2015,G,6-1,185.42,175.0,"October 22, 1979",Arkansas,N,/players/p/pargoja01.html
pargoje01,Jeremy Pargo,2012,2020,G,6-2,187.96,219.0,"March 17, 1986",Gonzaga,N,/players/p/pargoje01.html
parhaea01,Easy Parham,1949,1951,F-G,6-3,190.5,200.0,"December 27, 1921",Texas Wesleyan University,N,/players/p/parhaea01.html
parisro01,Robert Parish*,1977,1997,C,7-1,215.9,230.0,"August 30, 1953",Centenary (LA),Y,/players/p/parisro01.html
parkme01,Med Park,1956,1960,G-F,6-2,187.96,205.0,"April 11, 1933",Missouri,N,/players/p/parkme01.html
parkean01,Anthony Parker,1998,2012,G,6-6,198.12,215.0,"June 19, 1975",Bradley,N,/players/p/parkean01.html
parkeja01,Jabari Parker,2015,2020,F,6-8,203.2,245.0,"March 15, 1995",Duke,N,/players/p/parkeja01.html
parkesm01,Smush Parker,2003,2008,G,6-4,193.04,190.0,"June 1, 1981",Fordham,N,/players/p/parkesm01.html
parkeso01,Sonny Parker,1977,1982,F-G,6-6,198.12,200.0,"March 22, 1955",Texas A&M,N,/players/p/parkeso01.html
parketo01,Tony Parker,2002,2019,G,6-2,187.96,185.0,"May 17, 1982",,N,/players/p/parketo01.html
parkhba01,Barry Parkhill,1974,1976,G,6-4,193.04,185.0,"May 10, 1951",Virginia,N,/players/p/parkhba01.html
parkija01,Jack Parkinson,1950,1950,G,6-0,182.88,174.0,"March 4, 1924",Kentucky,N,/players/p/parkija01.html
parksch01,Charles Parks,1969,1969,F,6-5,195.58,210.0,,Idaho State University,N,/players/p/parksch01.html
parksch02,Cherokee Parks,1996,2004,C-F,6-11,210.82,235.0,"October 11, 1972",Duke,N,/players/p/parksch02.html
parksri01,Richard Parks,1968,1968,F,6-7,200.66,235.0,"October 28, 1943",Saint Louis,N,/players/p/parksri01.html
parrja01,Jack Parr,1959,1959,C,6-9,205.74,220.0,"March 13, 1936",Kansas State,N,/players/p/parrja01.html
parrado01,Doyle Parrack,1947,1947,F-G,6-0,182.88,165.0,"December 6, 1921",Oklahoma State,N,/players/p/parrado01.html
parslch01,Charlie Parsley,1950,1950,G,6-2,187.96,175.0,"October 13, 1925",Western Kentucky,N,/players/p/parslch01.html
parsoch01,Chandler Parsons,2012,2020,F,6-9,205.74,230.0,"October 25, 1988",Florida,N,/players/p/parsoch01.html
pascher01,Eric Paschall,2020,2020,F,6-6,198.12,255.0,"November 4, 1996","Fordham, Villanova",N,/players/p/pascher01.html
pasecan01,Anžejs Pasečņiks,2020,2020,C,7-1,215.9,229.0,"December 20, 1995",,N,/players/p/pasecan01.html
paspaza01,Žarko Paspalj,1990,1990,F,6-9,205.74,215.0,"March 27, 1966",,N,/players/p/paspaza01.html
passama01,Marty Passaglia,1947,1949,G,6-1,185.42,170.0,"April 22, 1919",Santa Clara,N,/players/p/passama01.html
pastuge01,George Pastushok,1947,1947,G,6-1,185.42,195.0,"July 13, 1922",St. John's,N,/players/p/pastuge01.html
patrimy01,Myles Patrick,1981,1981,F,6-8,203.2,220.0,"November 19, 1954",Auburn,N,/players/p/patrimy01.html
patrist01,Stan Patrick,1950,1950,F-G,6-2,187.96,185.0,"May 5, 1922",Illinois,N,/players/p/patrist01.html
pattean01,Andrae Patterson,1999,2000,F,6-9,205.74,238.0,"November 12, 1975",Indiana,N,/players/p/pattean01.html
pattege01,George Patterson,1968,1968,C-F,6-8,203.2,230.0,"November 26, 1939",Toledo,N,/players/p/pattege01.html
pattela01,Lamar Patterson,2016,2017,G-F,6-5,195.58,225.0,"August 12, 1991",Pitt,N,/players/p/pattela01.html
pattepa01,Patrick Patterson,2011,2020,F,6-8,203.2,235.0,"March 14, 1989",Kentucky,N,/players/p/pattepa01.html
patteru01,Ruben Patterson,1999,2008,F,6-5,195.58,224.0,"July 31, 1975",Cincinnati,N,/players/p/patteru01.html
pattest01,Steve Patterson,1972,1976,C,6-9,205.74,225.0,"June 24, 1948",UCLA,N,/players/p/pattest01.html
patteto01,Tom Patterson,1973,1974,F,6-6,198.12,220.0,"October 15, 1948",Ouachita Baptist University,N,/players/p/patteto01.html
pattewo01,Worthy Patterson,1958,1958,G,6-2,187.96,175.0,"June 17, 1931",UConn,N,/players/p/pattewo01.html
pattoju01,Justin Patton,2018,2020,C,6-11,210.82,241.0,"June 14, 1997",Creighton,N,/players/p/pattoju01.html
paulbr01,Brandon Paul,2018,2018,G,6-4,193.04,200.0,"April 30, 1991",Illinois,N,/players/p/paulbr01.html
paulch01,Chris Paul,2006,2020,G,6-1,185.42,175.0,"May 6, 1985",Wake Forest,N,/players/p/paulch01.html
paulkch01,Charlie Paulk,1969,1972,F-C,6-8,203.2,219.0,"June 14, 1946",Northeastern State University,N,/players/p/paulkch01.html
paulsje01,Jerry Paulson,1958,1958,G,6-2,187.96,185.0,"July 21, 1935",Manhattan College,N,/players/p/paulsje01.html
paultbi01,Billy Paultz,1971,1985,C-F,6-11,210.82,235.0,"July 30, 1948","Cameron University, St. John's",N,/players/p/paultbi01.html
pavloal01,Sasha Pavlović,2004,2013,G-F,6-8,203.2,220.0,"November 15, 1983",,N,/players/p/pavloal01.html
paxsoji01,Jim Paxson,1957,1958,F-G,6-6,198.12,200.0,"December 19, 1932",Dayton,N,/players/p/paxsoji01.html
paxsoji02,Jim Paxson,1980,1990,G-F,6-6,198.12,200.0,"July 9, 1957",Dayton,N,/players/p/paxsoji02.html
paxsojo01,John Paxson,1984,1994,G,6-2,187.96,185.0,"September 29, 1960",Notre Dame,N,/players/p/paxsojo01.html
payakjo01,Johnny Payak,1950,1953,G-F,6-4,193.04,174.0,"November 20, 1926",Bowling Green,N,/players/p/payakjo01.html
paynead01,Adreian Payne,2015,2018,F-C,6-10,208.28,237.0,"February 19, 1991",Michigan State,N,/players/p/paynead01.html
payneca01,Cameron Payne,2016,2020,G,6-3,190.5,190.0,"August 8, 1994",Murray State,N,/players/p/payneca01.html
payneke01,Kenny Payne,1990,1993,F-G,6-8,203.2,195.0,"November 25, 1966",Louisville,N,/players/p/payneke01.html
payneto01,Tom Payne,1972,1972,C,7-2,218.44,240.0,"November 19, 1950",Kentucky,N,/players/p/payneto01.html
paytoel01,Elfrid Payton,2015,2020,G,6-3,190.5,195.0,"February 22, 1994",Louisiana,N,/players/p/paytoel01.html
paytoga01,Gary Payton*,1991,2007,G,6-4,193.04,180.0,"July 23, 1968",Oregon State,Y,/players/p/paytoga01.html
paytoga02,Gary Payton,2017,2020,G,6-3,190.5,190.0,"December 1, 1992",Oregon State,N,/players/p/paytoga02.html
paytome01,Mel Payton,1952,1953,F-G,6-4,193.04,185.0,"July 16, 1926",Tulane,N,/players/p/paytome01.html
pearcge01,George Pearcy,1947,1947,G,6-1,185.42,165.0,"July 2, 1919",Indiana State University,N,/players/p/pearcge01.html
pearche01,Henry Pearcy,1947,1947,G,6-1,185.42,170.0,"July 21, 1922",Indiana State University,N,/players/p/pearche01.html
pecheol01,Oleksiy Pecherov,2008,2010,C,7-0,213.36,232.0,"December 8, 1985",,N,/players/p/pecheol01.html
peckwi01,Wiley Peck,1980,1980,G,6-7,200.66,220.0,"September 15, 1957",Mississippi State,N,/players/p/peckwi01.html
peekri01,Rich Peek,1968,1968,C,6-11,210.82,230.0,"October 28, 1943","Florida, Louisiana Tech",N,/players/p/peekri01.html
peelean01,Anthony Peeler,1993,2005,G,6-4,193.04,208.0,"November 25, 1969",Missouri,N,/players/p/peelean01.html
peeplge01,George Peeples,1968,1973,C-F,6-7,200.66,190.0,"October 30, 1943",Iowa,N,/players/p/peeplge01.html
pekovni01,Nikola Peković,2011,2016,C,6-11,210.82,307.0,"January 3, 1986",,N,/players/p/pekovni01.html
